00611.jpg;741;121;753;135;6;0.45
00611.jpg;839;517;875;550;1;0.66
00611.jpg;897;102;914;122;6;0.46
00611.jpg;447;501;460;516;3;0.45
00611.jpg;188;525;206;541;6;0.4
00611.jpg;1274;699;1295;717;2;0.42
00611.jpg;1219;740;1246;762;4;0.43
00611.jpg;1112;629;1135;648;1;0.42
00611.jpg;1130;625;1153;647;1;0.45
00612.jpg;851;535;880;568;2;0.5
00612.jpg;815;530;854;569;2;0.48
00612.jpg;123;535;189;616;6;0.46
00612.jpg;211;413;249;456;3;0.53
00612.jpg;169;374;200;403;2;0.5
00612.jpg;140;606;203;669;1;0.56
00612.jpg;132;640;207;712;3;0.59
00613.jpg;1098;306;1122;330;6;0.4
00613.jpg;1095;500;1117;517;6;0.47
00613.jpg;1131;561;1164;597;1;0.71
00613.jpg;477;545;513;581;1;0.8
00614.jpg;422;558;470;612;6;0.4
00614.jpg;367;556;388;574;1;0.48
00614.jpg;181;465;208;489;1;0.42
00614.jpg;1060;555;1079;576;1;0.46
00614.jpg;1069;460;1096;487;2;0.41
00614.jpg;991;413;1024;442;1;0.41
00614.jpg;1236;340;1263;362;5;0.49
00614.jpg;966;629;983;648;2;0.41
00614.jpg;873;619;886;632;3;0.42
00614.jpg;650;574;674;604;6;0.56
00614.jpg;1148;17;1172;47;6;0.56
00614.jpg;1217;118;1250;148;6;0.47
00614.jpg;1245;3;1289;47;6;0.42
00614.jpg;86;416;99;430;6;0.45
00614.jpg;1220;52;1251;86;6;0.45
00614.jpg;1245;221;1284;254;6;0.44
00614.jpg;1236;207;1252;225;6;0.47
00614.jpg;1317;327;1334;341;6;0.44
00614.jpg;1008;379;1034;402;6;0.44
00614.jpg;1050;380;1065;401;6;0.42
00614.jpg;1034;362;1054;383;6;0.48
00614.jpg;1185;387;1202;404;6;0.49
00614.jpg;1259;366;1355;450;2;0.41
00614.jpg;1215;428;1232;443;1;0.41
00614.jpg;40;421;53;436;3;0.46
00614.jpg;1049;643;1070;660;4;0.43
00614.jpg;1026;637;1050;661;3;0.46
00614.jpg;1112;308;1125;321;6;0.45
00614.jpg;137;470;154;487;1;0.43
00614.jpg;385;553;445;607;6;0.49
00614.jpg;1121;411;1136;428;6;0.49
00614.jpg;1148;377;1167;394;6;0.46
00614.jpg;1019;430;1043;454;1;0.43
00614.jpg;971;515;998;540;4;0.42
00614.jpg;135;551;147;565;4;0.49
00615.jpg;1103;429;1117;443;4;0.43
00615.jpg;1064;502;1088;526;5;0.4
00615.jpg;1260;233;1282;258;2;0.41
00615.jpg;1314;316;1344;340;3;0.43
00615.jpg;1152;131;1171;152;4;0.41
00615.jpg;388;574;412;599;1;0.67
00615.jpg;377;535;418;573;2;0.65
00615.jpg;1033;2;1159;140;6;0.4
00615.jpg;1006;191;1027;209;6;0.44
00615.jpg;1129;307;1146;320;6;0.4
00615.jpg;1248;337;1260;347;6;0.4
00615.jpg;1240;319;1262;336;1;0.44
00615.jpg;862;525;925;577;2;0.43
00615.jpg;1163;426;1176;441;5;0.44
00615.jpg;1304;410;1319;424;1;0.41
00615.jpg;1037;502;1061;526;1;0.41
00615.jpg;1285;431;1316;470;1;0.42
00615.jpg;1270;442;1286;461;5;0.43
00615.jpg;1186;428;1250;492;1;0.42
00615.jpg;890;570;914;600;1;0.67
00615.jpg;25;697;42;711;4;0.5
00615.jpg;245;642;263;657;6;0.43
00615.jpg;1216;524;1234;543;2;0.46
00616.jpg;2;2;92;111;6;0.45
00616.jpg;930;506;954;536;6;0.56
00616.jpg;272;5;316;49;6;0.57
00616.jpg;1196;606;1244;648;1;0.63
00617.jpg;182;519;205;540;6;0.42
00617.jpg;397;524;417;541;6;0.43
00617.jpg;345;493;360;510;6;0.41
00617.jpg;1067;610;1093;633;5;0.45
00617.jpg;815;234;1091;486;2;0.51
00617.jpg;232;428;261;459;6;0.42
00617.jpg;233;389;257;413;6;0.41
00617.jpg;270;433;288;455;6;0.46
00617.jpg;434;507;489;562;2;0.57
00617.jpg;18;278;71;341;6;0.46
00617.jpg;134;481;158;505;6;0.43
00617.jpg;244;523;261;542;6;0.43
00617.jpg;157;483;181;504;6;0.41
00617.jpg;208;466;264;513;6;0.42
00617.jpg;106;557;130;581;6;0.45
00617.jpg;70;362;92;379;6;0.42
00617.jpg;167;561;183;578;6;0.41
00617.jpg;1326;477;1356;504;3;0.44
00617.jpg;26;510;45;529;6;0.4
00618.jpg;28;629;47;644;1;0.44
00618.jpg;258;563;274;583;2;0.53
00618.jpg;396;518;422;547;4;0.48
00618.jpg;353;516;380;543;3;0.44
00618.jpg;492;656;510;677;2;0.42
00618.jpg;907;582;937;616;5;0.41
00618.jpg;1271;577;1297;603;1;0.41
00618.jpg;1333;272;1351;293;6;0.43
00618.jpg;1162;581;1175;598;6;0.4
00618.jpg;70;395;103;432;6;0.46
00618.jpg;942;591;966;609;2;0.55
00618.jpg;478;654;496;672;2;0.48
00618.jpg;453;660;477;678;4;0.5
00618.jpg;193;498;221;529;2;0.41
00618.jpg;44;634;59;649;3;0.51
00619.jpg;2;134;81;220;6;0.44
00619.jpg;196;587;214;605;6;0.51
00619.jpg;844;418;878;452;5;0.66
00619.jpg;907;12;931;33;6;0.42
00619.jpg;69;587;107;621;3;0.42
00619.jpg;121;601;139;619;4;0.48
00619.jpg;49;643;66;658;6;0.43
00620.jpg;477;409;518;450;6;0.41
00620.jpg;262;443;288;464;6;0.45
00620.jpg;374;469;387;485;6;0.43
00620.jpg;1148;766;1169;784;2;0.49
00620.jpg;1133;760;1154;784;2;0.46
00620.jpg;108;311;138;347;6;0.43
00620.jpg;862;424;892;454;1;0.69
00620.jpg;65;293;89;312;6;0.41
00620.jpg;22;309;49;333;6;0.41
00620.jpg;503;547;527;565;3;0.41
00621.jpg;474;499;509;537;6;0.41
00621.jpg;1083;374;1266;542;3;0.43
00621.jpg;1213;553;1257;588;5;0.43
00621.jpg;1121;520;1158;551;4;0.47
00621.jpg;1063;339;1093;369;5;0.4
00621.jpg;247;317;271;341;6;0.41
00621.jpg;889;500;907;524;5;0.42
00621.jpg;296;283;319;302;6;0.47
00621.jpg;4;199;25;220;6;0.43
00621.jpg;917;412;940;433;1;0.44
00621.jpg;1224;509;1260;551;4;0.47
00621.jpg;1069;626;1081;639;2;0.47
00621.jpg;1185;551;1207;578;2;0.5
00621.jpg;782;444;806;468;1;0.69
00621.jpg;1285;511;1306;534;5;0.42
00621.jpg;174;316;198;343;6;0.41
00622.jpg;74;278;94;296;6;0.4
00622.jpg;23;329;47;353;6;0.45
00622.jpg;147;291;178;326;6;0.42
00622.jpg;539;506;572;544;6;0.43
00622.jpg;812;460;836;481;5;0.4
00622.jpg;974;544;1002;572;6;0.41
00622.jpg;981;660;1011;690;1;0.56
00622.jpg;19;56;43;80;6;0.44
00622.jpg;812;425;860;464;2;0.57
00623.jpg;1266;245;1285;264;1;0.45
00623.jpg;1184;570;1217;607;2;0.4
00623.jpg;973;374;1032;435;1;0.69
00623.jpg;288;505;336;553;2;0.52
00623.jpg;1234;252;1255;273;4;0.45
00624.jpg;821;465;842;489;1;0.49
00624.jpg;390;503;437;556;6;0.72
00625.jpg;651;522;672;545;5;0.42
00625.jpg;1037;377;1103;443;1;0.75
00625.jpg;6;1;30;19;6;0.5
00625.jpg;1054;403;1102;444;5;0.44
00625.jpg;1243;534;1276;572;5;0.41
00625.jpg;107;47;139;82;6;0.42
00625.jpg;81;32;107;61;6;0.51
00626.jpg;194;11;259;83;6;0.41
00626.jpg;383;84;407;108;6;0.48
00626.jpg;858;392;882;412;2;0.45
00626.jpg;857;403;892;440;1;0.74
00626.jpg;854;442;896;478;1;0.72
00627.jpg;1282;396;1297;409;6;0.51
00627.jpg;411;76;428;94;6;0.42
00627.jpg;415;524;442;554;6;0.47
00627.jpg;499;265;556;328;4;0.43
00627.jpg;1260;233;1284;257;6;0.41
00630.jpg;40;444;89;501;6;0.47
00630.jpg;156;437;321;605;6;0.41
00630.jpg;341;556;364;577;1;0.41
00630.jpg;1220;316;1283;382;1;0.54
00631.jpg;799;440;830;471;2;0.42
00631.jpg;798;477;831;510;1;0.7
00632.jpg;278;423;291;436;5;0.42
00632.jpg;221;424;235;436;4;0.42
00632.jpg;459;471;470;483;4;0.43
00632.jpg;446;491;476;524;3;0.42
00632.jpg;190;292;223;321;6;0.58
00632.jpg;562;1;586;31;6;0.42
00632.jpg;640;70;677;113;6;0.4
00632.jpg;457;531;475;547;2;0.41
00632.jpg;292;442;301;453;2;0.47
00632.jpg;229;434;277;488;2;0.41
00632.jpg;100;377;148;425;1;0.84
00632.jpg;585;352;787;578;2;0.56
00632.jpg;845;351;872;375;1;0.46
00632.jpg;1121;192;1355;465;6;0.43
00633.jpg;250;262;425;455;6;0.51
00633.jpg;512;543;533;563;4;0.44
00633.jpg;43;128;69;154;6;0.48
00633.jpg;945;500;969;524;6;0.43
00633.jpg;631;450;668;487;6;0.6
00633.jpg;1087;298;1191;407;6;0.48
00633.jpg;1237;339;1266;365;6;0.42
00633.jpg;427;773;448;794;3;0.41
00633.jpg;1135;445;1154;462;4;0.48
00633.jpg;1272;198;1316;251;6;0.41
00633.jpg;1158;361;1311;544;6;0.48
00633.jpg;983;484;1014;515;6;0.4
00633.jpg;449;524;470;548;1;0.53
00633.jpg;3;565;30;592;4;0.42
00633.jpg;36;476;54;497;6;0.41
00633.jpg;4;481;15;493;6;0.51
00634.jpg;525;371;569;415;1;0.75
00634.jpg;1150;753;1170;773;3;0.43
00634.jpg;866;279;902;312;2;0.46
00634.jpg;196;621;244;675;4;0.42
00634.jpg;230;590;251;611;4;0.48
00634.jpg;191;593;214;615;1;0.4
00634.jpg;814;500;836;523;4;0.44
00634.jpg;703;516;756;561;6;0.41
00634.jpg;744;402;768;432;3;0.49
00635.jpg;2;118;58;165;1;0.43
00635.jpg;2;83;41;122;5;0.41
00635.jpg;701;458;725;482;6;0.44
00635.jpg;828;421;865;462;1;0.7
00635.jpg;730;464;751;488;5;0.43
00636.jpg;114;456;221;553;5;0.45
00636.jpg;166;596;187;622;1;0.43
00636.jpg;255;511;302;552;3;0.41
00636.jpg;762;440;794;479;2;0.42
00636.jpg;840;535;864;559;3;0.48
00636.jpg;756;533;777;555;5;0.42
00636.jpg;1051;614;1074;635;1;0.41
00636.jpg;1326;598;1353;620;4;0.44
00636.jpg;1151;531;1177;554;5;0.47
00636.jpg;778;569;798;592;3;0.43
00636.jpg;500;4;596;100;2;0.41
00636.jpg;805;483;883;552;1;0.43
00636.jpg;938;534;971;573;5;0.47
00636.jpg;1065;739;1084;756;2;0.48
00636.jpg;142;436;168;462;2;0.53
00636.jpg;1078;691;1092;705;2;0.48
00636.jpg;1113;556;1143;580;5;0.42
00637.jpg;1086;544;1108;563;6;0.4
00637.jpg;1261;612;1285;633;2;0.42
00637.jpg;871;404;913;443;2;0.76
00637.jpg;865;455;880;474;2;0.53
00637.jpg;929;394;982;443;5;0.46
00637.jpg;288;484;347;557;4;0.45
00637.jpg;494;400;512;421;2;0.43
00637.jpg;1278;707;1305;728;3;0.5
00637.jpg;1198;193;1224;219;3;0.48
00637.jpg;1212;176;1229;193;2;0.42
00637.jpg;1256;168;1278;191;6;0.49
00638.jpg;467;524;493;554;1;0.4
00638.jpg;789;566;816;596;5;0.51
00638.jpg;1199;432;1223;456;1;0.5
00638.jpg;1196;398;1227;435;5;0.47
00638.jpg;1235;452;1258;478;5;0.52
00638.jpg;1285;556;1303;574;3;0.52
00638.jpg;859;526;886;559;3;0.61
00638.jpg;133;717;164;743;4;0.41
00638.jpg;1001;454;1073;529;1;0.41
00638.jpg;364;389;405;435;5;0.44
00638.jpg;914;376;951;413;1;0.76
00638.jpg;367;448;407;483;6;0.42
00638.jpg;1121;435;1142;450;1;0.43
00638.jpg;1082;489;1125;528;4;0.46
00638.jpg;1107;479;1124;496;1;0.41
00638.jpg;1181;483;1202;507;5;0.41
00638.jpg;1128;544;1145;558;1;0.56
00639.jpg;306;548;331;578;4;0.41
00639.jpg;1296;232;1316;250;1;0.46
00639.jpg;1193;229;1214;248;2;0.45
00639.jpg;1032;428;1054;450;2;0.49
00639.jpg;1070;292;1087;306;1;0.48
00639.jpg;1113;288;1130;305;5;0.51
00639.jpg;1120;199;1134;214;5;0.55
00639.jpg;1055;307;1088;338;1;0.45
00639.jpg;655;352;748;466;2;0.44
00639.jpg;624;276;650;302;5;0.45
00639.jpg;850;113;869;132;3;0.52
00639.jpg;877;94;904;116;2;0.44
00639.jpg;855;166;876;187;5;0.41
00639.jpg;488;504;504;519;4;0.44
00639.jpg;499;480;518;504;3;0.47
00639.jpg;808;458;829;476;4;0.42
00639.jpg;1038;568;1062;586;2;0.46
00639.jpg;93;369;123;399;3;0.43
00639.jpg;1131;247;1152;265;4;0.42
00639.jpg;1213;277;1255;313;4;0.43
00639.jpg;1154;292;1180;313;1;0.49
00639.jpg;1208;137;1230;159;4;0.5
00639.jpg;58;359;88;383;5;0.41
00639.jpg;1206;396;1223;411;5;0.44
00639.jpg;0;410;33;447;3;0.4
00639.jpg;1278;238;1308;262;1;0.43
00639.jpg;1306;400;1337;433;2;0.44
00640.jpg;1103;352;1174;423;1;0.6
00641.jpg;722;492;758;534;1;0.57
00641.jpg;702;464;732;494;2;0.43
00641.jpg;458;500;500;542;1;0.62
00641.jpg;29;427;66;465;4;0.81
00641.jpg;807;536;828;554;4;0.47
00641.jpg;842;527;866;557;5;0.44
00641.jpg;384;555;407;576;3;0.41
00641.jpg;564;560;588;579;2;0.46
00641.jpg;1058;652;1070;666;2;0.42
00642.jpg;1233;2;1334;110;3;0.47
00642.jpg;943;721;973;751;6;0.42
00642.jpg;607;525;621;539;4;0.45
00642.jpg;517;529;532;544;3;0.47
00642.jpg;456;531;475;547;3;0.4
00642.jpg;560;307;584;331;6;0.44
00642.jpg;421;525;436;540;2;0.41
00642.jpg;437;518;455;536;5;0.51
00642.jpg;1269;648;1286;663;1;0.4
00642.jpg;1231;56;1327;158;4;0.5
00642.jpg;1101;571;1128;595;2;0.42
00642.jpg;1237;123;1318;194;5;0.5
00642.jpg;1320;205;1341;226;2;0.52
00643.jpg;725;528;749;549;1;0.4
00643.jpg;778;496;829;544;4;0.47
00643.jpg;791;534;804;545;1;0.44
00643.jpg;790;547;805;562;2;0.44
00643.jpg;807;549;820;562;5;0.42
00643.jpg;953;482;994;529;5;0.42
00643.jpg;1016;524;1031;545;1;0.44
00643.jpg;1139;434;1264;569;1;0.42
00643.jpg;1218;552;1257;596;1;0.41
00643.jpg;1245;157;1293;214;2;0.41
00643.jpg;1187;182;1234;239;5;0.41
00643.jpg;1227;693;1242;706;4;0.51
00643.jpg;1007;553;1023;568;2;0.45
00643.jpg;1250;2;1308;65;5;0.48
00643.jpg;1316;106;1359;159;5;0.43
00643.jpg;1333;384;1346;401;4;0.43
00643.jpg;1172;549;1203;586;1;0.47
00643.jpg;1213;719;1243;749;1;0.49
00643.jpg;1103;664;1129;685;4;0.47
00643.jpg;633;486;648;501;1;0.49
00643.jpg;565;665;628;719;1;0.42
00643.jpg;629;550;653;577;1;0.42
00643.jpg;344;530;363;547;6;0.47
00643.jpg;957;453;994;487;2;0.43
00643.jpg;152;326;175;345;2;0.4
00643.jpg;81;458;108;482;6;0.4
00643.jpg;75;419;99;449;5;0.42
00643.jpg;180;321;213;350;4;0.42
00644.jpg;738;467;765;492;3;0.42
00644.jpg;368;547;392;571;1;0.46
00644.jpg;76;513;129;570;6;0.88
00644.jpg;766;533;777;547;3;0.6
00644.jpg;785;378;818;414;6;0.46
00644.jpg;939;518;969;545;2;0.43
00644.jpg;357;532;376;556;2;0.66
00644.jpg;24;372;38;389;6;0.45
00644.jpg;150;459;171;483;3;0.43
00644.jpg;76;458;97;482;4;0.53
00644.jpg;53;401;66;416;5;0.56
00644.jpg;174;477;240;531;1;0.44
00645.jpg;108;87;153;130;2;0.41
00645.jpg;192;81;225;122;2;0.43
00645.jpg;222;115;255;151;2;0.51
00645.jpg;252;145;279;175;2;0.43
00645.jpg;743;562;762;578;5;0.47
00645.jpg;255;572;296;613;5;0.43
00645.jpg;236;526;278;568;6;0.47
00645.jpg;1005;303;1104;414;2;0.56
00645.jpg;108;482;147;518;5;0.4
00645.jpg;97;293;141;344;4;0.48
00645.jpg;141;315;180;363;4;0.41
00645.jpg;603;166;618;179;4;0.44
00645.jpg;671;49;686;64;4;0.49
00645.jpg;146;153;188;198;3;0.4
00645.jpg;103;117;150;174;3;0.42
00645.jpg;53;137;74;161;6;0.49
00645.jpg;50;79;110;133;3;0.4
00645.jpg;16;99;31;118;6;0.46
00645.jpg;1022;540;1046;564;1;0.41
00645.jpg;922;473;952;509;1;0.49
00645.jpg;954;473;990;503;1;0.41
00645.jpg;555;546;579;570;6;0.46
00645.jpg;577;525;618;566;2;0.47
00645.jpg;1333;472;1352;489;6;0.42
00645.jpg;1152;510;1225;599;2;0.42
00645.jpg;1088;548;1115;570;6;0.45
00645.jpg;1208;639;1223;653;5;0.52
00646.jpg;555;465;607;528;1;0.47
00646.jpg;117;220;191;311;2;0.45
00646.jpg;101;124;194;232;1;0.41
00646.jpg;859;487;880;508;4;0.41
00646.jpg;809;414;846;445;2;0.49
00646.jpg;1308;443;1334;464;3;0.46
00646.jpg;1308;487;1326;505;5;0.41
00646.jpg;1099;469;1147;517;5;0.43
00646.jpg;1150;469;1174;490;1;0.42
00646.jpg;1227;394;1256;427;4;0.41
00646.jpg;189;70;218;97;1;0.48
00646.jpg;614;453;662;501;1;0.51
00646.jpg;744;470;783;503;5;0.49
00646.jpg;633;515;664;543;3;0.41
00646.jpg;823;648;870;685;3;0.45
00646.jpg;561;434;588;458;5;0.79
00646.jpg;578;517;599;542;3;0.48
00646.jpg;648;496;663;511;5;0.43
00646.jpg;95;475;113;499;2;0.45
00646.jpg;412;442;454;484;4;0.44
00646.jpg;458;545;476;567;1;0.47
00647.jpg;285;468;309;498;1;0.49
00647.jpg;179;344;198;367;2;0.41
00647.jpg;98;539;122;557;3;0.4
00647.jpg;118;329;159;368;4;0.47
00647.jpg;609;517;632;536;6;0.72
00647.jpg;1005;547;1083;638;1;0.41
00647.jpg;1190;300;1238;357;5;0.41
00647.jpg;1091;439;1124;472;3;0.62
00647.jpg;708;488;730;505;4;0.42
00647.jpg;811;464;868;531;4;0.45
00647.jpg;829;449;853;473;3;0.51
00647.jpg;866;485;883;504;4;0.51
00647.jpg;785;475;814;502;3;0.43
00647.jpg;832;293;868;335;4;0.43
00647.jpg;632;475;650;493;2;0.41
00647.jpg;1077;397;1090;408;5;0.43
00647.jpg;1035;452;1048;465;2;0.42
00647.jpg;998;483;1042;536;6;0.58
00647.jpg;1258;543;1318;594;3;0.52
00647.jpg;1042;490;1063;509;6;0.54
00647.jpg;544;468;562;485;4;0.51
00647.jpg;1201;271;1225;298;2;0.4
00647.jpg;529;500;546;519;2;0.46
00647.jpg;1305;250;1356;307;2;0.55
00647.jpg;280;315;453;491;2;0.42
00647.jpg;1064;538;1141;603;3;0.55
00647.jpg;324;473;402;542;5;0.43
00647.jpg;77;445;95;457;2;0.48
00647.jpg;1344;512;1356;524;2;0.41
00648.jpg;136;397;382;607;1;0.41
00648.jpg;2;434;171;593;2;0.4
00648.jpg;577;290;679;386;2;0.4
00648.jpg;995;285;1029;320;3;0.45
00648.jpg;821;362;1032;549;3;0.56
00648.jpg;1102;455;1132;481;2;0.46
00648.jpg;1164;436;1182;454;5;0.47
00648.jpg;1150;434;1168;452;5;0.44
00648.jpg;1260;504;1332;576;5;0.47
00648.jpg;390;544;429;575;1;0.45
00648.jpg;839;529;880;566;1;0.47
00648.jpg;880;526;928;568;1;0.41
00648.jpg;1121;205;1157;247;2;0.44
00648.jpg;1162;180;1311;307;4;0.47
00648.jpg;1017;186;1113;270;4;0.53
00648.jpg;1021;155;1069;209;2;0.49
00648.jpg;1065;161;1082;175;4;0.43
00648.jpg;1123;8;1333;236;2;0.49
00648.jpg;1223;404;1349;545;4;0.47
00648.jpg;610;227;748;353;1;0.43
00648.jpg;509;350;530;369;3;0.42
00648.jpg;345;380;414;440;2;0.82
00648.jpg;1139;477;1163;501;2;0.46
00648.jpg;1126;477;1144;495;2;0.4
00648.jpg;1091;478;1110;495;5;0.46
00648.jpg;1109;479;1124;494;5;0.48
00648.jpg;511;380;560;429;5;0.41
00648.jpg;415;414;439;435;4;0.46
00648.jpg;418;398;436;416;4;0.4
00648.jpg;684;115;721;149;5;0.41
00648.jpg;769;360;843;437;4;0.41
00648.jpg;87;67;138;127;1;0.42
00648.jpg;562;503;586;533;2;0.42
00648.jpg;508;502;534;528;4;0.54
00648.jpg;514;447;535;468;4;0.45
00648.jpg;463;441;499;483;4;0.65
00649.jpg;558;534;582;558;2;0.58
00649.jpg;1016;184;1046;208;5;0.57
00649.jpg;1030;428;1051;452;1;0.41
00649.jpg;813;634;849;670;1;0.4
00649.jpg;270;495;288;513;2;0.44
00649.jpg;786;615;822;645;5;0.41
00649.jpg;48;413;84;452;1;0.41
00649.jpg;1219;52;1245;75;2;0.41
00649.jpg;1137;237;1204;309;2;0.42
00649.jpg;1179;305;1210;331;4;0.41
00649.jpg;592;404;694;512;4;0.42
00649.jpg;768;470;792;494;5;0.43
00649.jpg;605;218;632;239;2;0.6
00649.jpg;428;421;455;445;3;0.45
00649.jpg;472;417;496;447;3;0.52
00649.jpg;797;463;826;496;3;0.42
